1359656	MGC94339	gene	5	172723909	172727994
1359109	Clec4a1	gene	4	159426792	159436329
2837	Hsd17b7	gene	13	85776077	85792977
1563238	LOC500077	gene	4	62259658	62263923
620337	Pcdha4	gene	18	29683478	29928030
3017	Lpl	gene	16	22532515	22556892
619750	Slc30a4	gene	3	109643714	109665750
620093	Xylt1	gene	1	175673299	175802134
71013	Esm1	gene	2	44626010	44634748
68322	Apcs	gene	13	89112726	89113726
68406	Timm22	gene	10	67762261	67770032
621172	Anxa6	gene	10	40384143	40439646
1310241	Mrpl41	gene	3	5120299	5121217
735164	Slc4a8	gene	7	139230085	139575631
1310664	Tpr	gene	13	64688563	64759740
1359601	Stk19	gene	20	4095978	4105509
708416	Negr1	gene	2	254666633	255426378
2248	Cacnb3	gene	7	137381215	137394283
2590	Fabp1	gene	4	104412200	104415981
3775	Stch	gene	11	14521610	14535915
1359224	Xkr7	gene	3	143376730	143400522
1562358	Pmp22cd	gene	8	43096844	43099402
1359721	Btrc	gene	1	250529174	250693952
1359519	LOC494529	gene	7	124205179	124206363
1309564	RGD1309564	gene	1	94003726	94019562
708433	Cdon	gene	8	35238899	35291743
708493	Abra	gene	7	77506885	77510953
621043	Rps25	gene	8	47374303	47376679
628649	Mc2r	gene	18	64600955	64601883
3034	Maf	gene	19	45859510	45861454
1303298	Arl10	gene	17	16094098	16100342
1306225	Tmem55a	gene	5	29329329	29376733
620610	Kmo	gene	13	91363517	91394174
628787	Man2c1	gene	8	60887364	60898465
2463	Cyp2a1	gene	1	82006828	82020282
1359523	MGC94113	gene	5	172782311	172796727
1359558	tGap1	gene	2	92167010	92225043
1310625	Apoh	gene	10	97725088	97739213
1359728	Ly49s5	gene	4	167792388	167814779
620832	Akap8	gene	7	12873286	12889351
1306330	Ing1	gene	16	82789254	82790319
620631	Hrh4	gene	18	4275671	4292259
1560145	LOC289334	gene	13	98810667	98823273
1359446	LOC310721	gene	2	195462849	195481953
2611	Fgfr2	gene	1	189482967	189585033
1303192	Klk12	gene	1	94355758	94359795
620779	Ptprq	gene	7	46224075	46400107
1305661	Fbxw5	gene	3	3673918	3677876
628763	Aqp11	gene	1	154973796	154983962
620871	F2rl2	gene	2	26073852	26078618
1310488	Syvn1	gene	1	208684071	208692236
629617	Dock9	gene	15	106629800	106900678
1566256	Brsk2	gene	1	202083061	202128880
1359544	MGC95155	gene	8	47755143	47758750
628847	Mapk9	gene	10	35353486	35384319
1359344	Klri1	gene	4	167017909	167056435
1308625	Gtf2a1lf	gene	6	12527076	12583946
1310157	Yipf4	gene	6	20885521	20896940
1304726	RGD1304726	gene	10	88104643	88127707
3157	Nedd4a	gene	8	77267574	77337403
1302990	Lag3	gene	4	161031506	161039255
1561633	LOC500990	gene	8	49287268	49302423
3008	Lip1	gene	1	238466493	238500195
1310287	Zfp297b	gene	3	12454213	12473533
620713	Fgfr1	gene	16	70869974	70910045
708394	LOC246187	gene	19	36050637	36059762
1304704	RGD1304704	gene	15	4780321	4801069
1359308	March3	gene	18	52530738	52682742
1305972	Rnf167	gene	10	57527033	57531325
1309480	Ddx26	gene	15	41941793	42011414
68374	Cox4i1	gene	19	51023960	51030200
1359431	Bcap29	gene	6	49464362	49504424
621031	Rps16	gene	1	83452320	83463592
1560172	LOC313749	gene	5	169717448	169797488
1306764	Kdelr1	gene	1	96348396	96359282
727813	Rhbg	gene	2	180320787	180333050
69311	Slit3	gene	10	19983166	20576689
621443	Slc25a20	gene	8	113715211	113737063
621277	Xpnpep2	gene	X	134474700	134501870
70548	Cxcl7	gene	14	18816434	18817238
620480	Cand2	gene	4	151912174	151940734
1311872	Ptk9	gene	7	133089255	133101150
621660	Kcnj12	gene	10	47168584	47215197
1311337	Pigc	gene	13	77664442	77666797
1310311	RGD1310311	gene	6	91142003	91149874
61855	Gabra1	gene	10	27258813	27313725
620895	Ugt2b4	gene	14	22454256	22493510
620454	Ppap2b	gene	5	126121416	126197099
727799	Astn1	gene	13	73650406	73967532
3229	Odf2	gene	3	8877271	8910367
1310697	Sdccag10	gene	2	35567205	35825390
1359171	mrpl9	gene	2	189417391	189422111
1310892	RGD1310892	gene	11	86208994	86321358
68363	Hal	gene	7	30520913	30551145
619926	Nup54	gene	14	17178761	17197062
1359192	Tinf2	gene	15	33828924	33832032
3933	Ucp3	gene	1	157896001	157909608
1562570	LOC499913	gene	3	141468888	141530219
632281	Ppp1r9b	gene	10	83674797	83690639
69645	Slc38a1	gene	7	135252257	135316256
620897	Dusp1	gene	10	16942927	16945694
1305812	Osr2	gene	7	70769123	70776248
621707	Pbp2	gene	4	172257759	172258989
620085	Capn8	gene	13	98577291	98663533
3527	Rab12	gene	9	105574251	105645158
1307590	Fliih	gene	10	46860271	46874196
62069	Rpl29	gene	8	111573459	111575493
628779	Ush3a	gene	2	148193633	148214068
620976	UST4r	gene	1	210618701	210688125
62004	Cask	gene	X	20910960	21250869
61902	Gabrr2	gene	5	49349963	49387218
628883	Ehd4	gene	3	106594931	106658722
621600	Ppp1r3b	gene	16	60552431	60564789
1302994	Pa2g4	gene	7	1846628	1854096
1303318	Tusc3	gene	16	56760904	56929685
620128	Ilkap	gene	9	90602949	90626753
1309920	Mrpl49	gene	1	208689805	208694923
1560256	LOC498251	gene	13	67737929	67745766
1359415	MGC105830	gene	X	73108021	73109852
1302939	Eef1g	gene	1	211640738	211651808
68381	Ddx25	gene	8	35326939	35342973
727864	Hrc	gene	1	95805143	95808746
61868	Neud4	gene	1	84443950	84453656
70906	Aipl1	gene	10	58879846	58892344
3139	Myh4	gene	10	53931866	53955036
1310755	Cxxc1	gene	18	71006615	71011949
1309080	Gadd45b	gene	7	10289073	10291102
61851	Psma7	gene	3	169100807	169107149
1562940	LOC499691	gene	2	204510127	204518084
3245	S100a4	gene	2	182885070	182887380
1565006	LOC500705	gene	6	123936251	124094113
1306463	Hirip3	gene	1	186041486	186044512
620078	Pomt1	gene	3	11348813	11366636
621463	Wnt11	gene	1	156093521	156141330
1565593	Pctk2	gene	7	30194242	30272352
1311149	Coq6	gene	6	108425610	108436950
619823	Xrcc1	gene	1	79834167	79860300
3664	Sfrs5	gene	6	104728306	104732987
70989	Bmpr1a	gene	16	10061943	10105854
61850	F10	gene	16	81327237	81346544
619754	Smpd3	gene	19	36112166	36195564
1359667	Ly49i8	gene	4	168892865	168928286
1307056	Fhl5	gene	5	40253199	40301542
620346	Zg16	gene	1	186300809	186303164
708415	Carhsp1	gene	10	6986583	7000181
621192	Rpl27	gene	10	90469811	90473510
1305572	RGD1305572	gene	13	96591781	96599847
727936	Hspa5bp1	gene	1	213356270	213367559
619812	Calcoco1	gene	7	141456249	141470966
620023	Chrm2	gene	4	63911288	63913359
621550	Gas7	gene	10	54319303	54403868
620356	Myh8	gene	10	53973711	54002442
620163	Fgf12	gene	11	74208696	74481037
1308904	RGD1308904	gene	3	142326013	142328572
61979	Eef2	gene	7	10017061	10022331
631440	Aadac	gene	2	149348935	149360181
620156	Ank2	gene	2	224180617	224501837
619907	Serbp1	gene	4	96904328	96921186
620878	Phldb1	gene	8	47645164	47693362
1562459	Defb41	gene	15	42267937	42270458
61832	Atn1	gene	4	160872364	160886205
619929	Prdm4	gene	7	20096859	20117628
2987	Lalba	gene	7	137220916	137223614
1311742	RGD1311742	gene	18	28279133	28281228
620974	Usf1	gene	13	87336705	87344466
1306515	Actr10	gene	6	93054624	93080772
727940	Spg7	gene	19	53400904	53433742
620214	Masp2	gene	5	165682509	165696426
620761	Notch3	gene	7	12688267	12740020
1561765	LOC498225	gene	13	44099725	44118652
2225	Btg2	gene	13	47026986	47030745
1308418	Smap1l	gene	5	141544545	141590968
1305369	Nkx3-1	gene	15	49743313	49745905
735192	Eif2s2	gene	3	145346392	145367117
1311929	Ccdc43	gene	10	91801176	91813419
62048	Top2a	gene	10	87771337	87802031
2797	Hk2	gene	4	116925725	116975211
69267	Slc5a5	gene	16	19046175	19056303
1359561	V1rg4	gene	7	15667161	15668144
2092	Akr1b4	gene	4	61645438	61659530
620604	Zp1	gene	1	213410162	213416542
1359266	Pmaip1	gene	18	62914845	62918832
1305320	Rcl1	gene	1	232766489	232787901
2147	Ar	gene	X	85949507	86119199
1333015	Olr337	gene	1	215332504	215333460
621491	Basp1	gene	2	76877616	76927723
2959	Kcnj6	gene	11	35025115	35116500
1565905	LOC499240	gene	1	167333128	167344180
1565391	Galns	gene	19	52859254	52890422
1305359	Klk6_predicted	gene	1	94527302	94531180
735136	Tcirg1	gene	1	206420106	206429495
2614	Fh1	gene	13	91329842	91355733
2813	Hoxa2	gene	4	80462745	80486037
631365	Pbef1	gene	6	51129160	51166514
1307122	RGD1307122	gene	6	109333912	109343371
1302971	Adm2	gene	7	127620056	127621802
619830	Tnfrsf5	gene	3	156092602	156107427
3208	Mecr	gene	5	150700130	150725219
1306257	Zfp629	gene	1	186897495	186902789
621639	Obp1f	gene	X	63689823	63696729
1549740	V1rb5	gene	4	123915185	123916117
631333	Gcnt3	gene	8	74470610	74474086
1359200	Akap8l	gene	7	12889649	12919236
1308059	RGD1308059	gene	5	99599574	99647041
621571	Tpo1	gene	2	22871987	22977705
1308470	RGD1308470	gene	6	129842160	129858108
620404	Adam17	gene	6	41882426	41930755
2240	Ca2	gene	2	88077095	88092223
2151	Arg2	gene	6	101901653	101928282
62079	Gosr2	gene	10	92830987	92850289
2133	Apobec1	gene	4	159033170	159048108
1308693	Dnajc4	gene	1	209661518	209665683
3921	Tyms	gene	9	112605357	112617706
1549763	Msl31	gene	X	46330790	46348467
708532	Iiig9	gene	1	212954826	212963373
2511	Dync1h1	gene	6	135318014	135391459
1561486	LOC367153	gene	8	104118968	104162318
1307511	Ndufc2	gene	1	154635889	154642112
1359518	Cln8	gene	16	79569745	79579636
628872	Kcnj14	gene	1	96293795	96303329
1302987	Ngep	gene	9	92655567	92683022
1359413	Isg20l2	gene	2	180009276	180018762
1309793	Det1	gene	1	134552235	134566070
620485	Pi4k2a	gene	1	248736384	248760679
3683	Slc11a1	gene	10	44072418	44080788
1305351	RGD1305351	gene	8	47218487	47225173
1310556	Ing3	gene	4	48255445	48281131
2365	Cma1	gene	15	34083202	34086476
628676	Ppm1g	gene	6	25145569	25149811
1303154	rnf141	gene	1	168572375	168595679
3084	Mgat3	gene	7	118429750	118457125
1311022	Gramd1a	gene	1	86175390	86189585
1307693	Kifc3	gene	19	10317918	10354364
70910	Gmfb	gene	15	22664728	22675100
619799	Vegfb	gene	1	209657632	209661271
708377	Zbtb10	gene	2	94538617	94569036
2610	Fgf9	gene	15	37115068	37155652
1305252	Rnf135	gene	10	68395227	68413513
620322	Cldn16	gene	11	76313985	76334074
621832	Ppap2a	gene	2	44183290	44247787
2804	Hmgcs2	gene	2	193128738	193143106
1305821	RGD1305821	gene	3	11209598	11223889
1307709	Sdcbp2	gene	3	141891232	141919905
1311366	Epb4.1l5	gene	13	32373377	32426745
1303108	Ankra2	gene	2	28853907	28864539
2358	Ckm	gene	1	78762202	78772681
69262	Cdo1	gene	18	40914028	40928671
2055	Adra1a	gene	15	46173408	46263607
2371	Col10a1	gene	20	38729217	38731517
1308098	Hapln3	gene	1	134851830	134859702
1306624	Zswim6	gene	2	38937940	39109478
1310405	RGD1310405	gene	20	37693422	37699459
1359655	Slc16a4	gene	2	202764879	202787295
620953	Ebf1	gene	10	29770047	30163200
735057	Rap2ip	gene	10	91507278	91510149
71017	Fzd4	gene	1	145953758	145957666
628731	Fut11	gene	15	3824208	3827806
61893	Pfkp	gene	17	74760912	74823039
1302954	Spata21	gene	5	159947710	159972904
621445	Klf4	gene	5	73446928	73451286
628707	Anubl1	gene	4	152403845	152477555
69226	Gpx4	gene	7	11162521	11165318
620296	Sdfr1	gene	8	62389893	62466128
621004	Plcb2	gene	3	105203524	105223342
1565719	LOC500319	gene	4	161396177	161405134
621402	Slc32a1	gene	3	149342399	149347120
628876	Fads3	gene	1	212489224	212506444
708371	Tmem33	gene	14	43495963	43516901
3196	Npr3	gene	2	61278264	61341460
621063	Csf1	gene	2	203292765	203307946
69365	Rasa3	gene	16	80710267	80825679
621485	Rnf138	gene	18	12764220	12788635
628858	Olr59	gene	1	160607895	160613826
1310059	Lass2	gene	2	190224045	190233348
1307648	RGD1307648	gene	1	250726987	250746864
621478	Pllp	gene	19	10754737	10776134
68400	Cd244	gene	13	87513413	87531211
1563849	LOC308394	gene	1	77471004	77487104
71048	Ap2b1	gene	10	71386234	71488000
620737	Tas2r5	gene	4	169397037	169397966
2381	Coq7	gene	1	176741232	176746436
735165	Pcdha6	gene	18	29697876	29928030
1562995	LOC502940	gene	5	24455701	24457364
628719	Cyp4x1	gene	5	135496568	135527509
620767	Sc65	gene	10	89347282	89353198
3048	Amacr	gene	2	60332292	60344326
628845	Timm13	gene	7	10319959	10321062
70963	Folh1	gene	1	142936379	143010358
620006	Rin1	gene	1	207671502	207676150
1302998	Mrps18b	gene	20	2985999	2992026
1359374	V1re1	gene	1	57764189	57765100
1304636	Sema4a	gene	2	180552405	180570359
628765	Gimap4	gene	4	76777679	76784519
1309505	Pvrl2	gene	1	79021831	79059686
621127	Dpp3	gene	3	138286277	138288887
735118	Lcmt1	gene	1	182242291	182298246
68947	Stmn2	gene	2	95284903	95332686
1359316	Mageh1	gene	X	38583719	38584975
1333064	Olr1523	gene	10	76201145	76202086
3429	Psme1	gene	15	33712892	33715769
620151	Spag4	gene	3	146472609	146476953
1359582	V1rj3	gene	1	73670970	73671923
1311836	Mterfd3	gene	7	20713326	20723489
621628	Slc22a12	gene	1	209320804	209327918
1359505	Dectin-2p	gene	4	159822460	159841743
69250	Wnt5a	gene	16	3782025	3799625
3358	Pmch	gene	7	24778133	24779449
727731	Myrip	gene	8	125317671	125478667
1302978	Zfp403	gene	10	73114838	73146171
1308113	RGD1308113	gene	15	33715762	33719974
1566425	LOC303332	gene	10	64617003	64621575
620823	Lct	gene	13	40990315	41043399
619793	Rapgef1	gene	3	8610004	8680197
71103	Slc27a2	gene	3	114072570	114114269
1359402	Kb24	gene	7	140281992	140287752
1309499	Dok1	gene	4	117242746	117245209
1307499	Mad2l2	gene	5	165218362	165235633
735222	Nob1p	gene	19	37278326	37290784
2357	Ckb	gene	6	136452215	136455122
619775	Grpca	gene	4	170512801	170517917
2875	Igfbp4	gene	10	87822429	87834315
621401	Reg3a	gene	4	112366028	112368758
1306737	Aldh1b1	gene	5	62311268	62316276
620983	Muc10	gene	14	21294053	21308816
61881	Psmb6	gene	10	57370395	57372707
3795	Sycp3	gene	7	25157446	25171801
735088	Flcn	gene	10	46110527	46129613
619762	Rab11a	gene	8	68931925	68979514
1359681	Ifit3	gene	1	238571300	238576443
1359133	Aldoal1	gene	6	75812016	75813706
3342	Plat	gene	16	73711323	73736304
3280	Pde4b	gene	5	123158158	123533877
620853	Apbb3	gene	18	29310421	29317546
621286	Twist2	gene	9	91016450	91060426
2809	Foxa3	gene	1	78368026	78376953
620161	Cyp26a1	gene	1	241945472	241949220
2031	Ada	gene	3	154636530	154660637
1549773	LOC367113	gene	8	82385127	82498041
619806	Mtpn	gene	4	62895254	62924182
1305752	Psmd2	gene	11	82478177	82488804
1549731	V1rc18	gene	4	86868476	86869414
1302947	Tryx5	gene	4	68545711	68552479
621069	Rest	gene	14	33136046	33151142
619998	Tm6p1	gene	4	105661174	105664643
621132	Vax1	gene	1	265699404	265703320
620901	Pcm1	gene	16	54321572	54419178
620826	Akap1	gene	10	77262592	77276832
727851	Acbd3	gene	13	96461327	96490328
62087	Mapk6	gene	8	80212726	80236362
2314	Cd80	gene	11	64045352	64070072
620695	Figf	gene	X	50830612	50864445
620390	Efna3	gene	2	181480001	181508302
620818	Herpud1	gene	19	11036567	11046914
1561898	Prr7	gene	17	15209239	15217614
3530	Rabggtb	gene	2	251852546	251857811
621095	H3f3b	gene	10	106130316	106132544
1311196	RGD1311196	gene	2	189384571	189406109
68387	Slc7a2	gene	16	54752460	54771562
1306572	Anapc4	gene	14	62879930	62911534
2241	Ca3	gene	2	88105878	88114721
1303157	Ka24	gene	10	88180329	88186201
1565882	Setmar	gene	4	143564012	143576022
1559423	Itm2a	gene	X	95637901	95643845
67390	Orm1	gene	5	80325042	80328194
1310414	RGD1310414	gene	16	64888131	64895996
1303322	Ka39	gene	10	88232055	88240699
619837	Neo1	gene	8	62682328	62794288
621354	Bnip3l	gene	15	46516626	46539756
621834	Cyb5r4	gene	8	92278453	92343490
1309382	Ankrd46	gene	7	71986086	72007057
620286	Abcf1	gene	20	2952224	2962140
620165	Fgf14	gene	15	109057275	109297945
708550	Pprf18	gene	17	84741292	84773447
620418	Fbxo6b	gene	5	165222858	165226421
727900	Sp3111	gene	1	213809166	213824678
621814	Slc2a13	gene	7	129682782	130015964
619765	Xylt2	gene	10	83297806	83311288
1359469	LOC474147	gene	5	172497007	172505106
727911	Amigo2	gene	7	135966794	135969740
1309655	RGD1309655	gene	10	96139324	96168887
619951	Abcb1a	gene	4	21709855	21796628
628646	Krt20	gene	10	88335894	88379899
3215	Nudc	gene	5	151535900	151550041
1303285	Sirt5	gene	17	27135610	27162715
628631	Mrfap1	gene	14	79587301	79589078
1333178	Olr1504	gene	10	61209321	61210259
61930	Sart1	gene	1	208026619	208035281
1561328	Cyhr1	gene	7	114707104	114708549
1303067	Fcgr3a	gene	13	86867641	86877665
1309630	Gja10	gene	5	48900601	48920332
621851	Wap	gene	14	87392578	87394671
1309484	Ppil2	gene	11	85903199	85925790
619818	Plunc	gene	3	144529855	144535598
3248	Pah	gene	7	24175913	24243588
621436	Kcnj4	gene	7	117601723	117603827
3201	Nr2c2	gene	4	126319410	126344687
620199	Mmp16	gene	5	32352311	32586469
1309135	Trappc3	gene	5	145630445	145644032
620791	Pvrl1	gene	8	46739494	46800771
1306153	RGD1306153	gene	19	41852743	41880003
621170	Anxa2	gene	8	73897618	73934041
1310658	Kctd3	gene	13	105117482	105155694
619804	Rraga	gene	5	105659659	105661254
628672	Olfm3	gene	2	211123148	211164325
1305655	Actl7b	gene	5	74646523	74647911
1359513	LOC303067	gene	10	31087575	31094986
1306773	RGD1306773	gene	8	91537389	91704052
1303245	Rtn2	gene	1	78646926	78660386
1311199	Peli1	gene	14	101870113	101925873
3809	Tac2	gene	7	67717068	67723674
1310186	Ttc13	gene	19	54848488	54904567
620138	Il10ra	gene	8	48211040	48224439
1311678	RGD1311678	gene	3	146710733	146793746
1359227	LOC287938	gene	11	85845500	85848083
1305246	RGD1305246	gene	1	224888152	224921533
1304917	Arse	gene	2	122662418	122670424
620004	Angptl2	gene	3	12226515	12256396
621376	Atp5j	gene	11	24316746	24323800
620620	Cd48	gene	13	87684545	87708091
3362	Pnoc	gene	15	44822635	44835637
2741	Nr3c1	gene	18	32371500	32459145
631332	Tph2	gene	7	54321033	54430706
620786	Msh2	gene	6	11199906	11258350
1309038	RGD1309038	gene	18	57941838	58002846
3137	Myh13	gene	10	54017681	54087530
70982	Gsk3b	gene	11	64284731	64428698
1308582	Shmt2	gene	7	67494470	67499540
621341	Nrg1	gene	16	63937796	64126187
70930	Kiss1r	gene	7	11297840	11301187
2131	Apoa2	gene	13	87114734	87116372
1561536	MGC125233	gene	4	5004039	5005975
61818	Htr3a	gene	8	52161147	52173371
1359551	Fblim1	gene	5	160468558	160495015
2370	Cntf	gene	1	215842668	215844691
619767	Pou3f1	gene	5	143981547	143984527
1308212	RGD1308212	gene	10	58616509	58645327
620518	Doc2a	gene	1	186027821	186031461
3030	Smad1	gene	19	30348886	30409345
1306548	Stard10	gene	1	158819970	158845081
2687	Ghr	gene	2	52496517	52658068
1564643	Bex1	gene	X	123527737	123529133
628618	Gpr64	gene	X	55585378	55658337
1310014	Gloxd1	gene	5	137116378	137117984
1309472	RGD1309472	gene	10	64576068	64582504
1308453	Rbx1	gene	7	119794976	119803449
1308457	Orc3l	gene	5	51172243	51226644
3916	Ttr	gene	18	12406571	12413680
1306864	Snx24	gene	18	48712220	48870210
619905	Slc7a9	gene	1	87976440	87999102
1310155	Igj	gene	14	21109762	21126014
68338	Gipc1	gene	19	26165658	26169469
2385	Cox6a2	gene	1	187464579	187465246
1359657	Actrt2	gene	5	171473765	171475165
735168	MGC73003	gene	1	213060568	213067324
621641	Soat1	gene	13	71420862	71463365
2613	Fgg	gene	2	174727312	174734594
708445	Prokr2	gene	3	120139415	120147532
628596	Tubb5	gene	20	3060265	3064720
68361	Lxn	gene	2	157310036	157315905
621073	Usp2	gene	8	47052085	47076321
1564782	Defb51	gene	16	75361441	75365563
1309544	Prkcbp1	gene	3	156859392	156959247
1306126	RGD1306126	gene	10	15057672	15059573
708428	Akr1c18	gene	17	77260648	77286521
1302944	Bcap31	gene	X	159583683	159614143
70934	Klf9	gene	1	226420949	226446384
1359466	Cxxc5	gene	18	28484230	28487488
3278	Pde1b	gene	7	142401489	142427626
1306947	RGD1306947	gene	19	24733228	24738858
1304664	Slc39a6	gene	18	16353725	16374267
1306037	Cno	gene	14	79624027	79625327
1308828	RGD1308828	gene	14	34318370	34333413
69309	Fabp4	gene	2	93536131	93540734
1564464	LOC500331	gene	4	165760258	165775027
620868	Acmsd	gene	13	40547366	40573698
71012	Fzd2	gene	10	91709222	91711132
68435	Clcnk1	gene	5	160274377	160290369
2612	Fgfr4	gene	17	15512144	15527332
621229	Glra3	gene	16	37740841	37850430
620906	Six1	gene	6	95470153	95475389
2078	Ak3l1	gene	5	122062820	122122338
3347	Plcg1	gene	3	151522949	151553998
2472	Cyp2d13	gene	7	120778783	120783140
620391	Efna5	gene	9	101227615	101532696
1359169	V1re3	gene	1	57733880	57734791
621207	Hand2	gene	16	36324327	36326035
628701	Lrp16	gene	1	209730907	209871392
1359643	Ly49i9	gene	4	167706243	167719500
68327	Hap1	gene	10	89285396	89293631
2205	Bfsp1	gene	3	132268137	132302608
621884	Uts2r	gene	10	110394782	110395942
1309809	RGD1309809	gene	1	95632212	95636284
1359638	Cdk9	gene	3	11672861	11677709
1308999	Cldn9	gene	10	12947423	12948854
621398	Rnh1	gene	1	201358642	201366458
68358	Agc1	gene	1	134787341	134848992
1359644	Cyb561d2	gene	8	112787042	112789564
1305133	RGD1305133	gene	15	35667012	35694914
620147	Sel1h	gene	6	115431169	115472862
621074	Sfrp1	gene	16	73029814	73068470
1305420	RGD1305420	gene	5	62943064	62951845
1359147	LOC313672	gene	5	161041204	161399651
620155	Nnat	gene	3	148269404	148271781
1310074	Pycr2	gene	13	96633455	96637249
1306553	Armc5	gene	1	187496189	187502956
1311284	Ttc5	gene	15	26749259	26766848
2525	Dspp	gene	14	6674662	6680769
1561058	Ier5l	gene	3	9515947	9517538
61931	Znf292	gene	5	51440266	51446901
620563	Edg2	gene	5	76449472	76571458
1311815	RGD1311815	gene	5	160582315	160621531
621453	Tpbg	gene	8	91075960	91079329
1359099	Capzb	gene	5	157980877	158080682
621849	Isl2	gene	8	59105622	59110708
1309912	Fcgr1	gene	2	191095027	191108858
1561569	Tmem69	gene	5	136831040	136836699
71102	Lsamp	gene	11	60170406	60870875
621188	Egfl3	gene	5	171022566	171050436
1305146	Txndc13	gene	3	122591521	122634956
621029	Ltb4r2	gene	15	33923472	33924548
3976	Xrcc5	gene	9	71472459	71581936
69245	Acox3	gene	14	80769000	80809809
2254	Calca	gene	1	172686168	172691061
1310419	Nipsnap1	gene	14	85532453	85556559
620638	Cox8a	gene	1	209886141	209888462
3764	Sstr4	gene	3	137150419	137152284
735193	Fam3c	gene	4	48628902	48676252
1307451	Ubxd2	gene	13	40948249	40980462
708395	V1rb7	gene	4	124189945	124190877
1307806	Upk1b	gene	11	63729052	63776985
1359427	Peci	gene	17	36198752	36215199
61825	Tcea2	gene	3	170831286	170839091
62013	Syt7	gene	1	212876675	212935373
3181	Nmbr	gene	1	9614248	9627257
1563269	LOC303515	gene	10	87607651	87620668
727812	Rtn4rl1	gene	10	62501098	62574955
1564546	MGC125086	gene	17	12427114	12433831
2788	Hcrtr2	gene	8	81068303	81196608
628767	Arhgap17	gene	1	182145313	182234995
620909	Six3	gene	6	9009425	9019374
70928	Kif1c	gene	10	57580715	57622517
620805	Gng3	gene	1	211507640	211508814
1304657	Zdhhc6	gene	1	261600778	261606354
1305624	Palmd	gene	2	213174873	213228299
1359311	Eiih	gene	1	155611069	155622378
2067	Agrn	gene	5	172999420	173020764
1311049	Rsnl2	gene	6	23749168	23832427
71023	Dctn4	gene	18	56478129	56503873
70493	Alox15	gene	10	57185939	57194388
1303243	LOC314251	gene	6	99194202	99315691
1311240	Gpr58	gene	1	22027912	22031881
1303260	Tomm22	gene	7	117913211	117914961
620668	Synpo	gene	18	56552991	56555183
1359554	Slc25a19	gene	10	105694526	105707452
620159	Scap2	gene	4	80149846	80300111
620543	Dcbld2	gene	11	42941795	42980244
628690	Mcfd2	gene	6	10763516	10774854
708357	Fgd4	gene	11	86700118	86767926
1310114	Mtap_predicted	gene	5	108788725	108861905
621670	Gabra4	gene	14	39047461	39122531
1308075	Tekt4	gene	10	14721884	14727060
620978	Opn1mw	gene	X	160095742	160115966
628800	Rmt1	gene	1	205652988	205658404
1311454	RGD1311454	gene	1	190093638	190148677
71058	Hnrpk	gene	17	12196630	12205720
1562935	LOC499749	gene	3	3426929	3433741
621766	Dapk3	gene	7	10007997	10016365
1303079	Amigo	gene	2	203752632	203754113
1308513	RGD1308513	gene	13	88029285	88186506
3052	Matr3	gene	18	28195239	28215661
69197	Slc16a10	gene	20	44211651	44325332
1311827	RGD1311827	gene	14	85759530	85765197
1309216	RGD1309216	gene	1	212983948	213008757
621743	Ddx52	gene	10	72222689	72245419
3877	Tnfaip1	gene	10	64633831	64646766
3913	Tst	gene	7	116349579	116355921
3156	Ndufs6	gene	2	26295710	26296257
619811	Ntn2l	gene	10	13457653	13460749
1308010	Plekhm1	gene	10	92555565	92603324
1303055	Bmsc-UbP	gene	8	61690384	61707678
1309373	St3gal1	gene	7	104467678	104474345
71037	Prlhr	gene	1	267068380	267070067
1310847	Bag5	gene	6	136491438	136495093
70986	Slc25a3	gene	7	28054665	28061801
727863	Per1	gene	10	55859851	55868747
1303041	Ns5atp9	gene	8	70159283	70172116
61988	Hivep2	gene	1	8783016	9032351
68375	Dusp12	gene	13	86737093	86746186
2969	Klk5	gene	1	94624828	94628822
61967	Mcm6	gene	13	41045677	41070886
620375	Ppt2	gene	20	4225698	4234652
1307912	Phc2	gene	5	147880453	147978856
1359550	LOC363269	gene	9	84374288	84409976
735059	Tor1aip2	gene	13	71076956	71100972
69080	Nfix	gene	19	25018060	25113781
1305385	Asb16	gene	10	91329706	91347594
1308943	Vat1	gene	10	90483845	90491463
3405	Prlpb	gene	17	44267690	44272519
1309528	Ppm1h	gene	7	62647970	62711587
1359410	Matn1	gene	5	149805644	149815347
708548	Efcbp1	gene	5	29427273	29664039
71016	Cyp8b1	gene	8	127018908	127020878
1303004	Tacc2	gene	1	189894937	190085789
1311799	Plekhc1	gene	15	21358411	21427264
2954	Kcnb1	gene	3	158250001	158345927
631366	Rbm10	gene	X	12957747	12989626
619792	Nek2	gene	13	107895594	107907968
2181	Atpif1	gene	5	152618307	152622024
1309328	Sec23ip	gene	1	187999550	188042408
1303250	Zmynd10	gene	8	112794227	112798585
1308228	Wdr61	gene	8	58268875	58286551
1560635	LOC498564	gene	15	108785509	109051028
1359213	NTF2	gene	19	35697564	35718839
1563896	LOC500354	gene	4	173862352	173874481
1549695	V1rc16	gene	4	86494878	86495789
1303147	LOC360228	gene	10	71969930	71984540
1359146	Pdhb	gene	15	18737449	18743391
1359616	RGD1359616	gene	8	69218175	69243053
1303173	Ube4a	gene	8	47879266	47921148
1305464	RGD1305464	gene	8	60995695	60999232
1564726	LOC296300	gene	3	145086839	145105846
1311512	Myst1	gene	1	187198682	187210962
3691	Slc16a7	gene	7	65209992	65370011
